[2026-01-17 16:36:00.497] [info] HikRobot's daemon thread started.
[2026-01-17 16:36:02.279] [warning] MV_CC_SetFloatValue("Gain", 18) failed: 0x80000102
[2026-01-17 16:36:02.294] [info] HikRobot's capture thread started.
[2026-01-17 16:36:27.888] [debug] see strange armor: big four
[2026-01-17 16:36:27.930] [debug] see strange armor: big four
[2026-01-17 16:36:27.971] [debug] see strange armor: big four
[2026-01-17 16:36:28.013] [debug] see strange armor: big four
[2026-01-17 16:36:28.055] [debug] see strange armor: big four
[2026-01-17 16:36:28.096] [debug] see strange armor: big four
[2026-01-17 16:36:28.137] [debug] see strange armor: big four
[2026-01-17 16:36:28.179] [debug] see strange armor: big four
[2026-01-17 16:36:28.220] [debug] see strange armor: big four
[2026-01-17 16:36:28.262] [debug] see strange armor: big four
[2026-01-17 16:36:28.303] [debug] see strange armor: big four
[2026-01-17 16:36:28.345] [debug] see strange armor: big four
[2026-01-17 16:36:28.635] [debug] see strange armor: big four
[2026-01-17 16:36:28.677] [debug] see strange armor: big four
[2026-01-17 16:36:28.718] [debug] see strange armor: big four
[2026-01-17 16:36:28.759] [debug] see strange armor: big four
[2026-01-17 16:36:28.801] [debug] see strange armor: big four
[2026-01-17 16:36:28.842] [debug] see strange armor: big four
[2026-01-17 16:36:28.884] [debug] see strange armor: big four
[2026-01-17 16:36:29.506] [debug] see strange armor: big four
[2026-01-17 16:36:29.547] [debug] see strange armor: big four
[2026-01-17 16:36:29.589] [debug] see strange armor: big four
[2026-01-17 16:36:29.630] [debug] see strange armor: big four
[2026-01-17 16:36:29.673] [debug] see strange armor: big four
[2026-01-17 16:36:29.713] [debug] see strange armor: big four
[2026-01-17 16:36:29.755] [debug] see strange armor: big four
[2026-01-17 16:36:29.796] [debug] see strange armor: big four
[2026-01-17 16:36:29.839] [debug] see strange armor: big four
[2026-01-17 16:36:29.880] [debug] see strange armor: big four
[2026-01-17 16:36:29.921] [debug] see strange armor: big four
[2026-01-17 16:36:29.964] [debug] see strange armor: big four
[2026-01-17 16:36:30.004] [debug] see strange armor: big four
[2026-01-17 16:36:30.503] [debug] see strange armor: big four
[2026-01-17 16:36:30.543] [debug] see strange armor: big four
[2026-01-17 16:36:30.586] [debug] see strange armor: big four
[2026-01-17 16:36:30.626] [debug] see strange armor: big four
[2026-01-17 16:36:30.667] [debug] see strange armor: big four
[2026-01-17 16:36:30.709] [debug] see strange armor: big four
[2026-01-17 16:36:30.750] [debug] see strange armor: big four
[2026-01-17 16:36:30.792] [debug] see strange armor: big four
[2026-01-17 16:36:30.833] [debug] see strange armor: big four
[2026-01-17 16:36:30.874] [debug] see strange armor: big four
[2026-01-17 16:36:30.916] [debug] see strange armor: big four
[2026-01-17 16:36:30.958] [debug] see strange armor: big four
[2026-01-17 16:36:30.999] [debug] see strange armor: big four
[2026-01-17 16:36:31.040] [debug] see strange armor: big four
[2026-01-17 16:36:31.082] [debug] see strange armor: big four
[2026-01-17 16:36:31.124] [debug] see strange armor: big four
[2026-01-17 16:36:31.165] [debug] see strange armor: big four
[2026-01-17 16:36:31.206] [debug] see strange armor: big four
[2026-01-17 16:36:31.248] [debug] see strange armor: big four
[2026-01-17 16:36:31.290] [debug] see strange armor: big four
[2026-01-17 16:36:31.331] [debug] see strange armor: big four
[2026-01-17 16:36:31.373] [debug] see strange armor: big four
[2026-01-17 16:36:31.415] [debug] see strange armor: big four
[2026-01-17 16:36:31.456] [debug] see strange armor: big four
[2026-01-17 16:36:31.497] [debug] see strange armor: big four
[2026-01-17 16:36:31.539] [debug] see strange armor: big four
[2026-01-17 16:36:31.871] [debug] see strange armor: big four
[2026-01-17 16:36:31.914] [debug] see strange armor: big four
[2026-01-17 16:36:31.953] [debug] see strange armor: big four
[2026-01-17 16:36:31.995] [debug] see strange armor: big four
[2026-01-17 16:36:32.036] [debug] see strange armor: big four
[2026-01-17 16:36:32.077] [debug] see strange armor: big four
[2026-01-17 16:36:32.119] [debug] see strange armor: big four
[2026-01-17 16:36:32.160] [debug] see strange armor: big four
[2026-01-17 16:36:32.202] [debug] see strange armor: big four
[2026-01-17 16:36:32.243] [debug] see strange armor: big four
[2026-01-17 16:36:32.285] [debug] see strange armor: big four
[2026-01-17 16:36:32.326] [debug] see strange armor: big four
[2026-01-17 16:36:32.368] [debug] see strange armor: big four
[2026-01-17 16:36:32.409] [debug] see strange armor: big four
[2026-01-17 16:36:32.451] [debug] see strange armor: big four
[2026-01-17 16:36:32.492] [debug] see strange armor: big four
[2026-01-17 16:36:32.534] [debug] see strange armor: big four
[2026-01-17 16:36:32.575] [debug] see strange armor: big four
[2026-01-17 16:36:32.616] [debug] see strange armor: big four
[2026-01-17 16:36:32.658] [debug] see strange armor: big four
[2026-01-17 16:36:32.699] [debug] see strange armor: big four
[2026-01-17 16:36:32.741] [debug] see strange armor: big four
[2026-01-17 16:36:32.782] [debug] see strange armor: big four
[2026-01-17 16:36:32.824] [debug] see strange armor: big four
[2026-01-17 16:36:32.865] [debug] see strange armor: big four
[2026-01-17 16:36:32.908] [debug] see strange armor: big four
[2026-01-17 16:36:32.948] [debug] see strange armor: big four
[2026-01-17 16:36:32.991] [debug] see strange armor: big four
[2026-01-17 16:36:33.031] [debug] see strange armor: big four
[2026-01-17 16:36:33.074] [debug] see strange armor: big four
[2026-01-17 16:36:33.114] [debug] see strange armor: big four
[2026-01-17 16:36:33.156] [debug] see strange armor: big four
[2026-01-17 16:36:33.197] [debug] see strange armor: big four
[2026-01-17 16:36:33.239] [debug] see strange armor: big four
[2026-01-17 16:36:33.280] [debug] see strange armor: big four
[2026-01-17 16:36:33.322] [debug] see strange armor: big four
[2026-01
